Date,Tasa de política monetaria,Tipo de cambio Minorista,Suma de results.valor
2021-12-09 00:00:00,"38,00",107.26,
2021-12-10 00:00:00,"38,00",107.3,
2021-12-13 00:00:00,"38,00",107.38,
2021-12-14 00:00:00,"38,00",107.49,
2021-12-15 00:00:00,"38,00",107.51,
2021-12-16 00:00:00,"38,00",107.55,
2021-12-17 00:00:00,"38,00",107.57,
2021-12-20 00:00:00,"38,00",107.61,
2021-12-21 00:00:00,"38,00",107.73,
2021-12-22 00:00:00,"38,00",107.79,
2021-12-23 00:00:00,"38,00",107.74,
2021-12-27 00:00:00,"38,00",107.94,
2021-12-28 00:00:00,"38,00",108.14,
2021-12-29 00:00:00,"38,00",108.16,
2021-12-30 00:00:00,"38,00",108.29,
2021-12-31 00:00:00,,,3.8
2022-01-03 00:00:00,"38,00",108.48,
2022-01-04 00:00:00,"38,00",108.61,
2022-01-05 00:00:00,"38,00",108.63,
2022-01-06 00:00:00,"40,00",108.72,
2022-01-07 00:00:00,"40,00",108.86,
2022-01-10 00:00:00,"40,00",108.96,
2022-01-11 00:00:00,"40,00",108.97,
2022-01-12 00:00:00,"40,00",109.05,
2022-01-13 00:00:00,"40,00",109.11,
2022-01-14 00:00:00,"40,00",109.21,
2022-01-17 00:00:00,"40,00",109.46,
2022-01-18 00:00:00,"40,00",109.64,
2022-01-19 00:00:00,"40,00",109.67,
2022-01-20 00:00:00,"40,00",109.71,
2022-01-21 00:00:00,"40,00",109.79,
2022-01-24 00:00:00,"40,00",110.08,
2022-01-25 00:00:00,"40,00",110.11,
2022-01-26 00:00:00,"40,00",110.15,
2022-01-27 00:00:00,"40,00",110.5,
2022-01-28 00:00:00,"40,00",110.68,
2022-01-31 00:00:00,"40,00",110.71,3.9
2022-02-01 00:00:00,"40,00",110.75,
2022-02-02 00:00:00,"40,00",110.92,
2022-02-03 00:00:00,"40,00",110.92,
2022-02-04 00:00:00,"40,00",111.37,
2022-02-07 00:00:00,"40,00",111.46,
2022-02-08 00:00:00,"40,00",111.49,
2022-02-09 00:00:00,"40,00",111.52,
2022-02-10 00:00:00,"40,00",111.59,
2022-02-11 00:00:00,"40,00",111.67,
2022-02-14 00:00:00,"40,00",112.01,
2022-02-15 00:00:00,"40,00",112.17,
2022-02-16 00:00:00,"40,00",112.21,
2022-02-17 00:00:00,"42,50",112.24,
2022-02-18 00:00:00,"42,50",112.48,
2022-02-21 00:00:00,"42,50",112.71,
2022-02-22 00:00:00,"42,50",112.8,
2022-02-23 00:00:00,"42,50",112.83,
2022-02-24 00:00:00,"42,50",112.89,
2022-02-25 00:00:00,"42,50",112.95,
2022-02-28 00:00:00,,,4.7
2022-03-02 00:00:00,"42,50",113.33,
2022-03-03 00:00:00,"42,50",113.48,
2022-03-04 00:00:00,"42,50",113.69,
2022-03-07 00:00:00,"42,50",113.94,
2022-03-08 00:00:00,"42,50",114.06,
2022-03-09 00:00:00,"42,50",114.37,
2022-03-10 00:00:00,"42,50",114.5,
2022-03-11 00:00:00,"42,50",114.49,
2022-03-14 00:00:00,"42,50",114.72,
2022-03-15 00:00:00,"42,50",114.82,
2022-03-16 00:00:00,"42,50",114.88,
2022-03-17 00:00:00,"42,50",114.91,
2022-03-18 00:00:00,"42,50",114.93,
2022-03-21 00:00:00,"42,50",115.35,
2022-03-22 00:00:00,"44,50",115.42,
2022-03-23 00:00:00,"44,50",115.61,
2022-03-25 00:00:00,"44,50",115.68,
2022-03-28 00:00:00,"44,50",116.19,
2022-03-29 00:00:00,"44,50",116.21,
2022-03-30 00:00:00,"44,50",116.31,
2022-03-31 00:00:00,"44,50",116.45,6.7
2022-04-01 00:00:00,"44,50",116.64,
2022-04-04 00:00:00,"44,50",117.02,
2022-04-05 00:00:00,"44,50",117.1,
2022-04-06 00:00:00,"44,50",117.33,
2022-04-07 00:00:00,"44,50",117.65,
2022-04-08 00:00:00,"44,50",117.69,
2022-04-11 00:00:00,"44,50",118.02,
2022-04-12 00:00:00,"44,50",118.09,
2022-04-13 00:00:00,"47,00",118.39,
2022-04-18 00:00:00,"47,00",118.88,
2022-04-19 00:00:00,"47,00",119.03,
2022-04-20 00:00:00,"47,00",119.16,
2022-04-21 00:00:00,"47,00",119.58,
2022-04-22 00:00:00,"47,00",119.69,
2022-04-25 00:00:00,"47,00",119.78,
2022-04-26 00:00:00,"47,00",120.1,
2022-04-27 00:00:00,"47,00",120.13,
2022-04-28 00:00:00,"47,00",120.29,
2022-04-29 00:00:00,"47,00",120.64,
2022-04-30 00:00:00,,,6
2022-05-02 00:00:00,"47,00",120.97,
2022-05-03 00:00:00,"47,00",121.33,
2022-05-04 00:00:00,"47,00",121.45,
2022-05-05 00:00:00,"47,00",121.73,
2022-05-06 00:00:00,"47,00",121.97,
2022-05-09 00:00:00,"47,00",122.16,
2022-05-10 00:00:00,"47,00",122.32,
2022-05-11 00:00:00,"47,00",122.5,
2022-05-12 00:00:00,"49,00",122.7,
2022-05-13 00:00:00,"49,00",123.11,
2022-05-16 00:00:00,"49,00",123.27,
2022-05-17 00:00:00,"49,00",123.55,
2022-05-19 00:00:00,"49,00",123.77,
2022-05-20 00:00:00,"49,00",123.91,
2022-05-23 00:00:00,"49,00",124.33,
2022-05-24 00:00:00,"49,00",124.45,
2022-05-26 00:00:00,"49,00",124.62,
2022-05-27 00:00:00,"49,00",124.81,
2022-05-30 00:00:00,"49,00",125.48,
2022-05-31 00:00:00,"49,00",125.62,5.1
2022-06-01 00:00:00,"49,00",125.88,
2022-06-02 00:00:00,"49,00",125.95,
2022-06-03 00:00:00,"49,00",125.57,
2022-06-06 00:00:00,"49,00",126.6,
2022-06-07 00:00:00,"49,00",126.65,
2022-06-08 00:00:00,"49,00",126.77,
2022-06-09 00:00:00,"49,00",127,
2022-06-10 00:00:00,"49,00",127.09,
2022-06-13 00:00:00,"49,00",127.6,
2022-06-14 00:00:00,"49,00",127.62,
2022-06-15 00:00:00,"49,00",128.03,
2022-06-16 00:00:00,"52,00",128.19,
2022-06-21 00:00:00,"52,00",128.99,
2022-06-22 00:00:00,"52,00",129.01,
2022-06-23 00:00:00,"52,00",129.11,
2022-06-24 00:00:00,"52,00",129.15,
2022-06-27 00:00:00,"52,00",130.07,
2022-06-28 00:00:00,"52,00",130.14,
2022-06-29 00:00:00,"52,00",129.99,
2022-06-30 00:00:00,"52,00",130.44,5.3
2022-07-01 00:00:00,"52,00",130.69,
2022-07-04 00:00:00,"52,00",132.07,
2022-07-05 00:00:00,"52,00",132.54,
2022-07-06 00:00:00,"52,00",132.85,
2022-07-07 00:00:00,"52,00",133.27,
2022-07-08 00:00:00,"52,00",133.89,
2022-07-11 00:00:00,"52,00",134.67,
2022-07-12 00:00:00,"52,00",134.88,
2022-07-13 00:00:00,"52,00",135.15,
2022-07-14 00:00:00,"52,00",135.21,
2022-07-15 00:00:00,"52,00",135.29,
2022-07-18 00:00:00,"52,00",135.79,
2022-07-19 00:00:00,"52,00",136.08,
2022-07-20 00:00:00,"52,00",136.1,
2022-07-21 00:00:00,"52,00",136.32,
2022-07-22 00:00:00,"52,00",136.61,
2022-07-25 00:00:00,"52,00",137.3,
2022-07-26 00:00:00,"52,00",137.38,
2022-07-27 00:00:00,"52,00",137.58,
2022-07-28 00:00:00,"60,00",137.86,
2022-07-29 00:00:00,"60,00",137.93,
2022-07-31 00:00:00,,,7.4
2022-08-01 00:00:00,"60,00",138.9,
2022-08-02 00:00:00,"60,00",139.07,
2022-08-03 00:00:00,"60,00",139.31,
2022-08-04 00:00:00,"60,00",139.86,
2022-08-05 00:00:00,"60,00",139.87,
2022-08-08 00:00:00,"60,00",140.59,
2022-08-09 00:00:00,"60,00",140.77,
2022-08-10 00:00:00,"60,00",140.7,
2022-08-11 00:00:00,"69,50",140.98,
2022-08-12 00:00:00,"69,50",141.5,
2022-08-16 00:00:00,"69,50",142.41,
2022-08-17 00:00:00,"69,50",142.52,
2022-08-18 00:00:00,"69,50",142.39,
2022-08-19 00:00:00,"69,50",143.06,
2022-08-22 00:00:00,"69,50",144.04,
2022-08-23 00:00:00,"69,50",144.03,
2022-08-24 00:00:00,"69,50",144.29,
2022-08-25 00:00:00,"69,50",144.58,
2022-08-26 00:00:00,"69,50",144.73,
2022-08-29 00:00:00,"69,50",145.45,
2022-08-30 00:00:00,"69,50",145.62,
2022-08-31 00:00:00,"69,50",145.77,7
2022-09-01 00:00:00,"69,50",145.86,
2022-09-05 00:00:00,"69,50",147.05,
2022-09-06 00:00:00,"69,50",147.35,
2022-09-07 00:00:00,"69,50",147.66,
2022-09-08 00:00:00,"69,50",148.15,
2022-09-09 00:00:00,"69,50",148.42,
2022-09-12 00:00:00,"69,50",149.43,
2022-09-13 00:00:00,"69,50",149.52,
2022-09-14 00:00:00,"69,50",149.61,
2022-09-15 00:00:00,"75,00",149.99,
2022-09-16 00:00:00,"75,00",150.17,
2022-09-19 00:00:00,"75,00",150.93,
2022-09-20 00:00:00,"75,00",151.24,
2022-09-21 00:00:00,"75,00",151.56,
2022-09-22 00:00:00,"75,00",151.64,
2022-09-23 00:00:00,"75,00",152.24,
2022-09-26 00:00:00,"75,00",153.01,
2022-09-27 00:00:00,"75,00",153.31,
2022-09-28 00:00:00,"75,00",153.61,
2022-09-29 00:00:00,"75,00",153.9,
2022-09-30 00:00:00,"75,00",154.25,6.2
2022-10-03 00:00:00,"75,00",155.33,
2022-10-04 00:00:00,"75,00",155.67,
2022-10-05 00:00:00,"75,00",155.9,
2022-10-06 00:00:00,"75,00",156.29,
2022-10-11 00:00:00,"75,00",157.76,
2022-10-12 00:00:00,"75,00",157.96,
2022-10-13 00:00:00,"75,00",158.19,
2022-10-14 00:00:00,"75,00",158.28,
2022-10-17 00:00:00,"75,00",159.45,
2022-10-18 00:00:00,"75,00",159.71,
2022-10-19 00:00:00,"75,00",159.94,
2022-10-20 00:00:00,"75,00",160.27,
2022-10-21 00:00:00,"75,00",160.57,
2022-10-24 00:00:00,"75,00",161.56,
2022-10-25 00:00:00,"75,00",162.1,
2022-10-26 00:00:00,"75,00",162.22,
2022-10-27 00:00:00,"75,00",162.3,
2022-10-28 00:00:00,"75,00",162.59,
2022-10-31 00:00:00,"75,00",163.89,6.3
2022-11-01 00:00:00,"75,00",164.26,
2022-11-02 00:00:00,"75,00",164.49,
2022-11-03 00:00:00,"75,00",164.82,
2022-11-04 00:00:00,"75,00",165.15,
2022-11-07 00:00:00,"75,00",166.33,
2022-11-08 00:00:00,"75,00",166.79,
2022-11-09 00:00:00,"75,00",167.17,
2022-11-10 00:00:00,"75,00",167.5,
2022-11-11 00:00:00,"75,00",167.77,
2022-11-14 00:00:00,"75,00",168.62,
2022-11-15 00:00:00,"75,00",169.18,
2022-11-16 00:00:00,"75,00",169.6,
2022-11-17 00:00:00,"75,00",169.89,
2022-11-18 00:00:00,"75,00",170.22,
2022-11-22 00:00:00,"75,00",171.52,
2022-11-23 00:00:00,"75,00",171.85,
2022-11-24 00:00:00,"75,00",172.24,
2022-11-25 00:00:00,"75,00",172.45,
2022-11-28 00:00:00,"75,00",173.66,
2022-11-29 00:00:00,"75,00",174.15,
2022-11-30 00:00:00,"75,00",174.55,4.9
2022-12-01 00:00:00,"75,00",174.86,
2022-12-02 00:00:00,"75,00",175.42,
2022-12-05 00:00:00,"75,00",176.44,
2022-12-06 00:00:00,"75,00",176.59,
2022-12-07 00:00:00,"75,00",176.81,
2022-12-12 00:00:00,"75,00",178.57,
2022-12-13 00:00:00,"75,00",179.01,
2022-12-14 00:00:00,"75,00",179.22,
2022-12-15 00:00:00,"75,00",179.35,
2022-12-16 00:00:00,"75,00",179.69,
2022-12-19 00:00:00,"75,00",180.65,
2022-12-20 00:00:00,"75,00",180.76,
2022-12-21 00:00:00,"75,00",181.16,
2022-12-22 00:00:00,"75,00",181.36,
2022-12-23 00:00:00,"75,00",181.74,
2022-12-26 00:00:00,"75,00",182.82,
2022-12-27 00:00:00,"75,00",183.12,
2022-12-28 00:00:00,"75,00",183.51,
2022-12-29 00:00:00,"75,00",183.95,
2022-12-30 00:00:00,"75,00",184.64,
2022-12-31 00:00:00,,,5.1
2023-01-02 00:00:00,"75,00",185.36,
2023-01-03 00:00:00,"75,00",185.99,
2023-01-04 00:00:00,"75,00",186.22,
2023-01-05 00:00:00,"75,00",186.16,
2023-01-06 00:00:00,"75,00",186.61,
2023-01-09 00:00:00,"75,00",187.72,
2023-01-10 00:00:00,"75,00",188.11,
2023-01-11 00:00:00,"75,00",188.21,
2023-01-12 00:00:00,"75,00",188.18,
2023-01-13 00:00:00,"75,00",188.53,
2023-01-16 00:00:00,"75,00",189.47,
2023-01-17 00:00:00,"75,00",189.74,
2023-01-18 00:00:00,"75,00",189.98,
2023-01-19 00:00:00,"75,00",190.19,
2023-01-20 00:00:00,"75,00",190.65,
2023-01-23 00:00:00,"75,00",191.68,
2023-01-24 00:00:00,"75,00",192.08,
2023-01-25 00:00:00,"75,00",192.26,
2023-01-26 00:00:00,"75,00",192.74,
2023-01-27 00:00:00,"75,00",193.06,
2023-01-30 00:00:00,"75,00",194.07,
2023-01-31 00:00:00,"75,00",194.36,6
2023-02-01 00:00:00,"75,00",194.96,
2023-02-02 00:00:00,"75,00",195.14,
2023-02-03 00:00:00,"75,00",195.4,
2023-02-06 00:00:00,"75,00",196.52,
2023-02-07 00:00:00,"75,00",196.74,
2023-02-08 00:00:00,"75,00",196.93,
2023-02-09 00:00:00,"75,00",197.19,
2023-02-10 00:00:00,"75,00",197.6,
2023-02-13 00:00:00,"75,00",198.78,
2023-02-14 00:00:00,"75,00",199.03,
2023-02-15 00:00:00,"75,00",199.47,
2023-02-16 00:00:00,"75,00",199.7,
2023-02-17 00:00:00,"75,00",200.55,
2023-02-22 00:00:00,"75,00",201.73,
2023-02-23 00:00:00,"75,00",202.48,
2023-02-24 00:00:00,"75,00",202.88,
2023-02-27 00:00:00,"75,00",204.12,
2023-02-28 00:00:00,"75,00",204.39,6.6
2023-03-01 00:00:00,"75,00",204.73,
2023-03-02 00:00:00,"75,00",205.37,
2023-03-03 00:00:00,"75,00",205.72,
2023-03-06 00:00:00,"75,00",206.67,
2023-03-07 00:00:00,"75,00",206.9,
2023-03-08 00:00:00,"75,00",207.22,
2023-03-09 00:00:00,"75,00",207.49,
2023-03-10 00:00:00,"75,00",207.96,
2023-03-13 00:00:00,"75,00",208.88,
2023-03-14 00:00:00,"75,00",209.36,
2023-03-15 00:00:00,"75,00",209.62,
2023-03-16 00:00:00,"78,00",210.21,
2023-03-17 00:00:00,"78,00",210.54,
2023-03-20 00:00:00,"78,00",211.85,
2023-03-21 00:00:00,"78,00",212.24,
2023-03-22 00:00:00,"78,00",212.72,
2023-03-23 00:00:00,"78,00",212.97,
2023-03-27 00:00:00,"78,00",214.45,
2023-03-28 00:00:00,"78,00",215.03,
2023-03-29 00:00:00,"78,00",215.5,
2023-03-30 00:00:00,"78,00",215.81,
2023-03-31 00:00:00,"78,00",216.24,7.7
2023-04-03 00:00:00,"78,00",217.43,
2023-04-04 00:00:00,"78,00",218.03,
2023-04-05 00:00:00,"78,00",218.78,
2023-04-10 00:00:00,"78,00",220.73,
2023-04-11 00:00:00,"78,00",221.17,
2023-04-12 00:00:00,"78,00",221.46,
2023-04-13 00:00:00,"78,00",221.62,
2023-04-14 00:00:00,"78,00",221.77,
2023-04-17 00:00:00,"78,00",223.39,
2023-04-18 00:00:00,"78,00",223.73,
2023-04-19 00:00:00,"78,00",224.52,
2023-04-20 00:00:00,"81,00",225.21,
2023-04-21 00:00:00,"81,00",225.58,
2023-04-24 00:00:00,"81,00",226.94,
2023-04-25 00:00:00,"81,00",227.68,
2023-04-26 00:00:00,"81,00",228.43,
2023-04-27 00:00:00,"91,00",229.12,
2023-04-28 00:00:00,"91,00",229.63,
2023-04-30 00:00:00,,,8.4
2023-05-02 00:00:00,"91,00",232.09,
2023-05-03 00:00:00,"91,00",232.88,
2023-05-04 00:00:00,"91,00",233.72,
2023-05-05 00:00:00,"91,00",235.98,
2023-05-08 00:00:00,"91,00",238.18,
2023-05-09 00:00:00,"91,00",238.89,
2023-05-10 00:00:00,"91,00",239.59,
2023-05-11 00:00:00,"91,00",239.42,
2023-05-12 00:00:00,"91,00",240.07,
2023-05-15 00:00:00,"97,00",241.39,
2023-05-16 00:00:00,"97,00",242.37,
2023-05-17 00:00:00,"97,00",242.65,
2023-05-18 00:00:00,"97,00",243.02,
2023-05-19 00:00:00,"97,00",243.59,
2023-05-22 00:00:00,"97,00",245.02,
2023-05-23 00:00:00,"97,00",245.53,
2023-05-24 00:00:00,"97,00",246.59,
2023-05-29 00:00:00,"97,00",248.68,
2023-05-30 00:00:00,"97,00",249.79,
2023-05-31 00:00:00,"97,00",250.37,7.8
2023-06-01 00:00:00,"97,00",251.44,
2023-06-02 00:00:00,"97,00",252,
2023-06-05 00:00:00,"97,00",253.83,
2023-06-06 00:00:00,"97,00",254.7,
2023-06-07 00:00:00,"97,00",255.36,
2023-06-08 00:00:00,"97,00",256.09,
2023-06-09 00:00:00,"97,00",257.33,
2023-06-12 00:00:00,"97,00",258.52,
2023-06-13 00:00:00,"97,00",259.13,
2023-06-14 00:00:00,"97,00",259.85,
2023-06-15 00:00:00,"97,00",260.92,
2023-06-16 00:00:00,"97,00",261.59,
2023-06-21 00:00:00,"97,00",264.45,
2023-06-22 00:00:00,"97,00",265.31,
2023-06-23 00:00:00,"97,00",265.95,
2023-06-26 00:00:00,"97,00",267.22,
2023-06-27 00:00:00,"97,00",268.09,
2023-06-28 00:00:00,"97,00",267.88,
2023-06-29 00:00:00,"97,00",269.24,
2023-06-30 00:00:00,"97,00",270.16,6
2023-07-03 00:00:00,"97,00",271.55,
2023-07-04 00:00:00,"97,00",272.06,
2023-07-05 00:00:00,"97,00",273.32,
2023-07-06 00:00:00,"97,00",273.71,
2023-07-07 00:00:00,"97,00",274.39,
2023-07-10 00:00:00,"97,00",275.81,
2023-07-11 00:00:00,"97,00",276.53,
2023-07-12 00:00:00,"97,00",276.89,
2023-07-13 00:00:00,"97,00",277.77,
2023-07-14 00:00:00,"97,00",278.47,
2023-07-17 00:00:00,"97,00",280.32,
2023-07-18 00:00:00,"97,00",280.59,
2023-07-19 00:00:00,"97,00",281.35,
2023-07-20 00:00:00,"97,00",281.66,
2023-07-21 00:00:00,"97,00",282.54,
2023-07-24 00:00:00,"97,00",284.37,
2023-07-25 00:00:00,"97,00",284.65,
2023-07-26 00:00:00,"97,00",285.2,
2023-07-27 00:00:00,"97,00",285.8,
2023-07-28 00:00:00,"97,00",286.57,
2023-07-31 00:00:00,"97,00",287.92,6.3
2023-08-01 00:00:00,"97,00",289.17,
2023-08-02 00:00:00,"97,00",290.27,
2023-08-03 00:00:00,"97,00",291.33,
2023-08-04 00:00:00,"97,00",292.2,
2023-08-07 00:00:00,"97,00",295.25,
2023-08-08 00:00:00,"97,00",296.52,
2023-08-09 00:00:00,"97,00",297.82,
2023-08-10 00:00:00,"97,00",298.81,
2023-08-11 00:00:00,"97,00",300.01,
2023-08-14 00:00:00,"118,00",366.18,
2023-08-15 00:00:00,"118,00",366.63,
2023-08-16 00:00:00,"118,00",366.89,
2023-08-17 00:00:00,"118,00",366.55,
2023-08-18 00:00:00,"118,00",366.57,
2023-08-22 00:00:00,"118,00",367.03,
2023-08-23 00:00:00,"118,00",367.11,
2023-08-24 00:00:00,"118,00",367.37,
2023-08-25 00:00:00,"118,00",367,
2023-08-28 00:00:00,"118,00",367,
2023-08-29 00:00:00,"118,00",367,
2023-08-30 00:00:00,"118,00",367.09,
2023-08-31 00:00:00,"118,00",366.63,12.4
2023-09-01 00:00:00,"118,00",367.02,
2023-09-04 00:00:00,"118,00",367.01,
2023-09-05 00:00:00,"118,00",367.01,
2023-09-06 00:00:00,"118,00",367.01,
2023-09-07 00:00:00,"118,00",367,
2023-09-08 00:00:00,"118,00",367.01,
2023-09-11 00:00:00,"118,00",366.72,
2023-09-12 00:00:00,"118,00",366.73,
2023-09-13 00:00:00,"118,00",366.72,
2023-09-14 00:00:00,"118,00",367.09,
2023-09-15 00:00:00,"118,00",367.01,
2023-09-18 00:00:00,"118,00",367.09,
2023-09-19 00:00:00,"118,00",366.64,
2023-09-20 00:00:00,"118,00",367.01,
2023-09-21 00:00:00,"118,00",367.09,
2023-09-22 00:00:00,"118,00",367.01,
2023-09-25 00:00:00,"118,00",366.98,
2023-09-26 00:00:00,"118,00",366.98,
2023-09-27 00:00:00,"118,00",366.64,
2023-09-28 00:00:00,"118,00",367.01,
2023-09-29 00:00:00,"118,00",365.6,
2023-09-30 00:00:00,,,12.7
2023-10-02 00:00:00,"118,00",367.01,
2023-10-03 00:00:00,"118,00",366.65,
2023-10-04 00:00:00,"118,00",367.09,
2023-10-05 00:00:00,"118,00",366.65,
2023-10-06 00:00:00,"118,00",367.02,
2023-10-09 00:00:00,"118,00",367.18,
2023-10-10 00:00:00,"118,00",367.01,
2023-10-11 00:00:00,"118,00",367.01,
2023-10-12 00:00:00,"133,00",367.46,
2023-10-17 00:00:00,"133,00",367.59,
2023-10-18 00:00:00,"133,00",367.14,
2023-10-19 00:00:00,"133,00",367.17,
2023-10-20 00:00:00,"133,00",368.03,
2023-10-23 00:00:00,"133,00",367.91,
2023-10-24 00:00:00,"133,00",367.93,
2023-10-25 00:00:00,"133,00",367.72,
2023-10-26 00:00:00,"133,00",368.1,
2023-10-27 00:00:00,"133,00",367.93,
2023-10-30 00:00:00,"133,00",367.88,
2023-10-31 00:00:00,"133,00",367.94,8.3
2023-11-01 00:00:00,"133,00",367.93,
2023-11-02 00:00:00,"133,00",368.05,
2023-11-03 00:00:00,"133,00",368.05,
2023-11-07 00:00:00,"133,00",367.87,
2023-11-08 00:00:00,"133,00",368.05,
2023-11-09 00:00:00,"133,00",367.93,
2023-11-10 00:00:00,"133,00",368.05,
2023-11-13 00:00:00,"133,00",367.93,
2023-11-14 00:00:00,"133,00",367.93,
2023-11-15 00:00:00,"133,00",370.51,
2023-11-16 00:00:00,"133,00",370.94,
2023-11-17 00:00:00,"133,00",371.55,
2023-11-21 00:00:00,"133,00",373.71,
2023-11-22 00:00:00,"133,00",374.33,
2023-11-23 00:00:00,"133,00",374.51,
2023-11-24 00:00:00,"133,00",375.38,
2023-11-27 00:00:00,"133,00",376.69,
2023-11-28 00:00:00,"133,00",377.55,
2023-11-29 00:00:00,"133,00",377.84,
2023-11-30 00:00:00,"133,00",378.37,12.8
2023-12-01 00:00:00,"133,00",379.18,
2023-12-04 00:00:00,"133,00",380.37,
2023-12-05 00:00:00,"133,00",381,
2023-12-06 00:00:00,"133,00",381.31,
2023-12-07 00:00:00,"133,00",390.97,
2023-12-11 00:00:00,"133,00",462.4,
2023-12-12 00:00:00,"133,00",587.57,
2023-12-13 00:00:00,"133,00",832.64,
2023-12-14 00:00:00,"133,00",837.91,
2023-12-15 00:00:00,"133,00",838.18,
2023-12-18 00:00:00,"100,00",840.23,
2023-12-19 00:00:00,"100,00",841.28,
2023-12-20 00:00:00,"100,00",841.46,
2023-12-21 00:00:00,"100,00",842.68,
2023-12-22 00:00:00,"100,00",843.78,
2023-12-26 00:00:00,"100,00",843.55,
2023-12-27 00:00:00,"100,00",843.51,
2023-12-28 00:00:00,"100,00",844.66,
2023-12-29 00:00:00,"100,00",847.11,
2023-12-31 00:00:00,,,25.5
2024-01-02 00:00:00,"100,00",851.25,
2024-01-03 00:00:00,"100,00",852.69,
2024-01-04 00:00:00,"100,00",853.15,
2024-01-05 00:00:00,"100,00",852.99,
2024-01-08 00:00:00,"100,00",857.62,
2024-01-09 00:00:00,"100,00",859,
2024-01-10 00:00:00,"100,00",857.87,
2024-01-11 00:00:00,"100,00",860.49,
2024-01-12 00:00:00,"100,00",860.65,
2024-01-15 00:00:00,"100,00",863.62,
2024-01-16 00:00:00,"100,00",864.65,
2024-01-17 00:00:00,"100,00",865.65,
2024-01-18 00:00:00,"100,00",866.51,
2024-01-19 00:00:00,"100,00",868.8,
2024-01-22 00:00:00,"100,00",868.15,
2024-01-23 00:00:00,"100,00",869.92,
2024-01-24 00:00:00,"100,00",870.63,
2024-01-25 00:00:00,"100,00",870.05,
2024-01-26 00:00:00,"100,00",871.96,
2024-01-29 00:00:00,"100,00",873.5,
2024-01-30 00:00:00,"100,00",875.12,
2024-01-31 00:00:00,"100,00",872.89,20.6
2024-02-01 00:00:00,"100,00",871.93,
2024-02-02 00:00:00,"100,00",876.62,
2024-02-05 00:00:00,"100,00",876.88,
2024-02-06 00:00:00,"100,00",877.03,
2024-02-07 00:00:00,"100,00",878.13,
2024-02-08 00:00:00,"100,00",878.35,
2024-02-09 00:00:00,"100,00",877.34,
2024-02-14 00:00:00,"100,00",880.59,
2024-02-15 00:00:00,"100,00",880.57,
2024-02-16 00:00:00,"100,00",879.16,
2024-02-19 00:00:00,"100,00",882.04,
2024-02-20 00:00:00,"100,00",882.45,
2024-02-21 00:00:00,"100,00",882.79,
2024-02-22 00:00:00,"100,00",879.81,
2024-02-23 00:00:00,"100,00",883.65,
2024-02-26 00:00:00,"100,00",883.8,
2024-02-27 00:00:00,"100,00",884.03,
2024-02-28 00:00:00,"100,00",888.7,
2024-02-29 00:00:00,"100,00",887.5,13.2
2024-03-01 00:00:00,"100,00",885.88,
2024-03-04 00:00:00,"100,00",887.61,
2024-03-05 00:00:00,"100,00",892.34,
2024-03-06 00:00:00,"100,00",889.49,
2024-03-07 00:00:00,"100,00",891.28,
2024-03-08 00:00:00,"100,00",892,
2024-03-11 00:00:00,"100,00",894.34,
2024-03-12 00:00:00,"80,00",894.5,
2024-03-13 00:00:00,"80,00",894.95,
2024-03-14 00:00:00,"80,00",897.33,
2024-03-15 00:00:00,"80,00",895.15,
2024-03-18 00:00:00,"80,00",896.91,
2024-03-19 00:00:00,"80,00",898.48,
2024-03-20 00:00:00,"80,00",898.22,
2024-03-21 00:00:00,"80,00",897.86,
2024-03-22 00:00:00,"80,00",898.58,
2024-03-25 00:00:00,"80,00",900.42,
2024-03-26 00:00:00,"80,00",900.45,
2024-03-27 00:00:00,"80,00",901.63,
2024-03-31 00:00:00,,,11
2024-04-03 00:00:00,"80,00",905.3,
2024-04-04 00:00:00,"80,00",899.79,
2024-04-05 00:00:00,"80,00",905.3,
2024-04-08 00:00:00,"80,00",908.79,
2024-04-09 00:00:00,"80,00",907.39,
2024-04-10 00:00:00,"80,00",907.61,
2024-04-11 00:00:00,"70,00",910.82,
2024-04-12 00:00:00,"70,00",913.27,
2024-04-15 00:00:00,"70,00",912.63,
2024-04-16 00:00:00,"70,00",912.61,
2024-04-17 00:00:00,"70,00",913.23,
2024-04-18 00:00:00,"70,00",910.3,
2024-04-19 00:00:00,"70,00",912.74,
2024-04-22 00:00:00,"70,00",915.8,
2024-04-23 00:00:00,"70,00",915.4,
2024-04-24 00:00:00,"70,00",915.35,
2024-04-25 00:00:00,"60,00",916.05,
2024-04-26 00:00:00,"60,00",918.36,
2024-04-29 00:00:00,"60,00",915.62,
2024-04-30 00:00:00,"60,00",920.57,8.8
2024-05-02 00:00:00,"50,00",918.05,
2024-05-03 00:00:00,"50,00",921.34,
2024-05-06 00:00:00,"50,00",923.56,
2024-05-07 00:00:00,"50,00",922.38,
2024-05-08 00:00:00,"50,00",923.05,
2024-05-09 00:00:00,"50,00",924.06,
2024-05-10 00:00:00,"50,00",922.24,
2024-05-13 00:00:00,"50,00",922.93,
2024-05-14 00:00:00,"40,00",926.01,
2024-05-15 00:00:00,"40,00",928.68,
2024-05-16 00:00:00,"40,00",928.45,
2024-05-17 00:00:00,"40,00",927.58,
2024-05-20 00:00:00,"40,00",927.13,
2024-05-21 00:00:00,"40,00",927.39,
2024-05-22 00:00:00,"40,00",929.52,
2024-05-23 00:00:00,"40,00",929.26,
